,scatter energy,scatter locations,absorption energies,absorption locations
2521,0.422781,4,0.23967,7
2522,0.472095,4,0.183323,1
2523,0.433447,1,0.222504,2
2524,0.414553,6,0.251139,7
2525,0.18925,0,0.474681,6
2526,0.432881,6,0.23175,5
2527,0.366888,7,0.303057,6
2528,0.18648,0,0.478532,6
2529,0.432917,7,0.237048,4
2530,0.434089,4,0.230088,5
2531,0.415534,6,0.238391,7
2532,0.402546,4,0.255383,5
2533,0.470852,7,0.191006,1
2534,0.431644,5,0.230627,4
2535,0.40939,6,0.243288,5
2536,0.429191,7,0.224152,6
2537,0.10394,0,0.553158,4
2538,0.428476,5,0.226957,6
2539,0.433628,5,0.230208,6
2540,0.181795,1,0.470637,6
2541,0.426842,0,0.236187,1
2542,0.407632,0,0.264038,1
2543,0.201875,0,0.457149,6
2544,0.433714,6,0.23292,5
2545,0.434255,6,0.23038,5
2546,0.178453,1,0.482072,5
2547,0.420541,6,0.234934,5
2548,0.411932,7,0.244038,4
2549,0.407508,4,0.259958,5
2550,0.468787,5,0.196474,2
2551,0.19265,2,0.460552,5
2552,0.197412,1,0.456147,5
2553,0.432218,5,0.219979,6
2554,0.420449,5,0.234922,6
2555,0.433912,6,0.224726,5
2556,0.432559,4,0.222687,7
2557,0.420493,5,0.241918,7
2558,0.425643,6,0.228294,5
2559,0.424127,7,0.237205,4
2560,0.471186,7,0.199826,1
2561,0.431878,4,0.224947,7
2562,0.476206,6,0.178875,3
2563,0.477376,5,0.190358,3
2564,0.192106,1,0.471908,6
2565,0.470375,6,0.19754,2
2566,0.174232,2,0.488434,4
2567,0.428568,7,0.234902,6
2568,0.15778,0,0.503049,6
2569,0.195232,1,0.468791,6
2570,0.191753,3,0.468959,7
2571,0.410937,4,0.246133,7
2572,0.415284,7,0.24828,4
2573,0.18828,1,0.475749,5
2574,0.404203,6,0.252637,7
2575,0.433744,5,0.228435,6
2576,0.105715,0,0.565403,4
2577,0.474079,6,0.188011,2
2578,0.429949,7,0.223238,6
2579,0.42832,7,0.23503,4
2580,0.473643,6,0.192837,2
2581,0.426772,4,0.226612,5
2582,0.429982,7,0.229442,6
2583,0.428734,5,0.224548,4
2584,0.421297,6,0.231738,7
2585,0.420589,7,0.233496,4
2586,0.415946,5,0.247351,6
2587,0.42847,4,0.240709,5
2588,0.179268,1,0.48292,6
2589,0.475162,6,0.181423,3
2590,0.429851,5,0.229168,6
2591,0.47664,6,0.194557,3
2592,0.428107,7,0.230008,6
2593,0.185104,1,0.474232,5
2594,0.1751,3,0.480996,7
2595,0.425133,5,0.232311,4
2596,0.420454,7,0.235174,4
2597,0.419202,5,0.250061,4
2598,0.428116,7,0.241922,6
2599,0.470185,7,0.183506,2
2600,0.38899,5,0.265115,4
2601,0.43162,4,0.224689,5
2602,0.431657,4,0.223722,7
2603,0.4265,6,0.235513,7
2604,0.171332,1,0.484383,5
2605,0.476599,4,0.17847,0
2606,0.471165,4,0.183575,1
2607,0.176584,1,0.49091,5
2608,0.417288,4,0.247219,5
2609,0.433059,7,0.224492,6
2610,0.418967,5,0.233532,6
2611,0.476293,6,0.188231,3
2612,0.193933,0,0.462143,7
2613,0.471563,5,0.189773,3
2614,0.386086,5,0.284592,6
2615,0.42785,6,0.23442,5
2616,0.471375,7,0.183608,2
2617,0.476158,7,0.18873,2
2618,0.396033,4,0.262132,7
2619,0.422817,5,0.240432,4
2620,0.428211,7,0.228719,4
2621,0.474885,5,0.178652,2
2622,0.20384,0,0.453231,6
2623,0.433767,6,0.219574,5
2624,0.469189,6,0.193127,2
2625,0.430369,4,0.237877,5
2626,0.432594,7,0.234415,6
2627,0.410111,4,0.242937,7
2628,0.419105,7,0.234168,4
2629,0.421631,7,0.249227,6
2630,0.471927,7,0.185501,1
2631,0.4126,6,0.244113,7
2632,0.469984,4,0.183347,2
2633,0.475341,4,0.190624,3
2634,0.178395,1,0.489217,6
2635,0.4078,6,0.24501,5
2636,0.430331,7,0.234881,6
2637,0.386955,4,0.274156,5
2638,0.473701,5,0.197298,0
2639,0.477309,7,0.188642,1
2640,0.430101,4,0.234704,5
2641,0.414105,4,0.2553,5
2642,0.469391,6,0.201758,2
2643,0.184234,1,0.485526,6
2644,0.470957,7,0.187611,1
2645,0.197179,3,0.456901,7
2646,0.435345,4,0.23314,5
2647,0.209149,3,0.454941,4
2648,0.11313,2,0.544001,7
2649,0.470927,6,0.198199,3
2650,0.42167,7,0.241517,4
2651,0.197497,1,0.469161,6
2652,0.0718561,1,0.587898,5
2653,0.475354,6,0.194551,2
2654,0.468516,4,0.188813,2
2655,0.430476,7,0.234703,6
2656,0.0889942,2,0.582094,7
2657,0.335955,4,0.335289,5
2658,0.422735,6,0.241717,5
2659,0.433038,6,0.232513,7
2660,0.476393,6,0.191854,3
2661,0.416766,6,0.254669,7
2662,0.471121,7,0.190174,2
2663,0.412817,7,0.246139,4
2664,0.430254,6,0.240157,7
2665,0.360906,5,0.299178,6
2666,0.431691,4,0.22614,7
2667,0.417382,5,0.253842,4
2668,0.435479,5,0.231622,6
2669,0.424945,7,0.241974,6
2670,0.192455,1,0.466546,6
2671,0.402906,4,0.26348,5
2672,0.429295,5,0.223069,4
2673,0.423857,6,0.2342,7
2674,0.470946,5,0.20092,3
2675,0.411639,7,0.247168,6
2676,0.418381,4,0.237226,7
2677,0.469873,7,0.185448,1
2678,0.471629,5,0.181321,2
2679,0.469957,5,0.191129,3
2680,0.416814,4,0.239548,5
2681,0.426534,6,0.24032,5
2682,0.472073,5,0.181046,0
2683,0.0877317,0,0.583251,5
2684,0.204705,1,0.464486,5
2685,0.413736,6,0.251946,7
2686,0.192733,0,0.472677,7
2687,0.433107,3,0.22295,0
2688,0.434962,5,0.22217,4
2689,0.427261,2,0.23348,1
2690,0.106703,2,0.547572,7
2691,0.38187,4,0.285068,7
2692,0.412515,6,0.243034,5
2693,0.428014,4,0.231446,7
2694,0.433513,1,0.224912,0
2695,0.39105,6,0.262856,7
2696,0.431237,6,0.226546,7
2697,0.469814,5,0.199411,3
2698,0.47668,5,0.185136,0
2699,0.421616,7,0.239497,6
2700,0.194689,1,0.462165,5
2701,0.470949,4,0.197025,0
2702,0.201205,2,0.455754,5
2703,0.470482,5,0.183342,0
2704,0.416839,4,0.245231,5
2705,0.432671,4,0.220975,7
2706,0.465128,5,0.198743,2
2707,0.477048,5,0.181738,0
2708,0.474537,5,0.189824,0
2709,0.476767,4,0.178614,0
2710,0.471039,4,0.197751,1
2711,0.399424,6,0.253754,7
2712,0.432738,7,0.227582,4
2713,0.468885,7,0.184409,1
2714,0.47756,4,0.182721,1
2715,0.431854,7,0.238601,4
2716,0.472828,6,0.191867,2
2717,0.402044,6,0.250825,7
2718,0.476836,4,0.191963,0
2719,0.470589,7,0.188907,2
2720,0.427983,7,0.239031,4
2721,0.414043,4,0.251113,5
2722,0.188266,1,0.478458,5
2723,0.469083,5,0.19006,3
2724,0.424923,6,0.228356,5
2725,0.471476,4,0.193825,0
2726,0.419215,4,0.244491,7
2727,0.429375,5,0.226924,6
2728,0.469984,6,0.189666,2
2729,0.421113,4,0.250284,7
2730,0.469409,7,0.193252,2
2731,0.474637,4,0.188799,1
2732,0.475694,4,0.182315,0
2733,0.175495,3,0.48236,4
2734,0.41805,4,0.24141,7
2735,0.47049,7,0.184342,1
2736,0.468329,5,0.186494,2
2737,0.181031,3,0.488542,4
2738,0.471073,6,0.194669,3
2739,0.470033,4,0.195135,0
2740,0.433005,7,0.236965,6
2741,0.428053,7,0.243478,4
2742,0.412676,4,0.249229,7
2743,0.433173,7,0.221909,4
2744,0.427175,7,0.229044,4
2745,0.424911,5,0.228691,4
2746,0.392261,4,0.259905,5
2747,0.470585,4,0.19406,1
2748,0.421775,4,0.235427,5
2749,0.411531,3,0.256865,0
2750,0.425236,4,0.232802,5
2751,0.468796,5,0.19554,0
2752,0.432246,6,0.235137,5
2753,0.432371,6,0.239204,5
2754,0.41559,7,0.241686,4
2755,0.435345,5,0.232821,4
2756,0.431311,5,0.227015,6
2757,0.192392,0,0.467487,6
2758,0.413164,3,0.241677,0
2759,0.186618,0,0.467261,7
2760,0.414509,4,0.238598,5
2761,0.473408,4,0.191912,0
2762,0.40661,5,0.249345,6
2763,0.191555,1,0.46864,5
2764,0.404535,6,0.251591,5
2765,0.353469,5,0.313483,4
2766,0.432964,7,0.226854,4
2767,0.47196,4,0.191538,0
2768,0.179758,2,0.484177,5
2769,0.424921,5,0.227425,6
2770,0.422366,5,0.235089,6
2771,0.380534,5,0.277673,6
2772,0.429263,3,0.225082,2
2773,0.410729,6,0.252015,7
2774,0.432453,7,0.227603,6
2775,0.395172,4,0.261452,5
2776,0.412118,5,0.243959,6
2777,0.415496,4,0.241151,7
2778,0.417131,7,0.234881,6
2779,0.182542,1,0.481096,6
2780,0.422918,5,0.236,6
2781,0.4293,7,0.2253,4
2782,0.205389,3,0.456854,7
2783,0.426444,6,0.227391,5
2784,0.4243,4,0.234067,5
2785,0.428425,6,0.235122,7
2786,0.435227,6,0.234314,5
2787,0.434838,5,0.233833,6
2788,0.431449,6,0.22288,5
2789,0.423708,5,0.24347,4
2790,0.428215,4,0.225768,7
2791,0.431542,7,0.222525,6
2792,0.471483,7,0.181934,1
2793,0.183868,1,0.479784,5
2794,0.430637,6,0.232112,5
2795,0.111723,3,0.548135,5
2796,0.171116,3,0.482196,4
2797,0.472689,5,0.187899,3
2798,0.429085,7,0.240491,6
2799,0.430984,7,0.235599,4
2800,0.401344,7,0.261119,6
2801,0.413604,7,0.253821,4
2802,0.413617,4,0.240547,7
2803,0.428603,7,0.238986,6
2804,0.418325,6,0.234809,7
2805,0.430888,6,0.225611,5
2806,0.467894,5,0.197409,2
2807,0.357587,7,0.31126,4
2808,0.176384,2,0.492003,4
2809,0.476932,6,0.194335,2
2810,0.433386,6,0.229065,5
2811,0.160974,0,0.50779,7
2812,0.475323,4,0.18963,0
2813,0.465675,5,0.196978,2
2814,0.429722,7,0.241445,4
2815,0.402238,4,0.255191,5
2816,0.469076,6,0.183438,3
2817,0.425464,6,0.244131,5
2818,0.408488,7,0.253914,6
2819,0.18083,1,0.486753,5
2820,0.431811,4,0.228322,5
2821,0.427419,5,0.226898,6
2822,0.474621,5,0.189587,0
2823,0.423884,4,0.230127,7
2824,0.181257,3,0.489688,7
2825,0.43409,7,0.225104,6
2826,0.189683,1,0.463354,5
2827,0.19609,3,0.46655,7
2828,0.386684,7,0.266496,6
2829,0.474309,6,0.195231,2
2830,0.43497,5,0.230566,6
2831,0.46886,4,0.190658,0
2832,0.388319,6,0.269023,7
2833,0.419048,7,0.244546,4
2834,0.429622,4,0.228952,7
2835,0.188554,0,0.473911,6
2836,0.163179,0,0.497156,6
2837,0.434533,0,0.237127,1
2838,0.128386,0,0.533843,4
2839,0.428953,5,0.240755,6
2840,0.123577,0,0.545842,4
2841,0.129714,2,0.526354,6
2842,0.417176,5,0.237215,4
2843,0.470344,4,0.19619,0
2844,0.416585,5,0.250911,6
2845,0.433577,6,0.224444,5
2846,0.427465,7,0.233959,6
2847,0.399834,7,0.269665,6
2848,0.435124,4,0.2289,7
2849,0.0478418,3,0.615682,5
2850,0.435041,7,0.218758,4
2851,0.429365,5,0.227832,6
2852,0.430886,5,0.225015,4
2853,0.425297,5,0.238682,4
2854,0.475953,4,0.186259,1
2855,0.475878,4,0.176227,0
2856,0.392761,6,0.268667,5
2857,0.431924,7,0.226141,4
2858,0.475173,4,0.186947,1
2859,0.434132,7,0.228954,6
2860,0.470795,6,0.197242,2
2861,0.412732,5,0.243646,6
2862,0.192671,0,0.463317,7
2863,0.432356,6,0.232122,7
2864,0.474134,5,0.191918,2
2865,0.159804,0,0.504501,7
2866,0.417686,6,0.236507,7
2867,0.434977,7,0.217575,4
2868,0.471745,4,0.181741,0
2869,0.405528,5,0.25628,6
2870,0.349013,7,0.303612,6
2871,0.471446,6,0.191589,2
2872,0.474974,5,0.189683,3
2873,0.393595,5,0.274894,6
2874,0.469972,4,0.184451,0
2875,0.429669,7,0.234249,4
2876,0.106607,2,0.562418,7
2877,0.431723,6,0.22117,7
2878,0.476936,7,0.181027,2
2879,0.429473,7,0.235127,4
2880,0.411938,5,0.242807,6
2881,0.420127,6,0.239655,5
2882,0.46867,4,0.194384,1
2883,0.432008,6,0.220343,5
2884,0.420612,4,0.239945,5
2885,0.427189,6,0.227619,5
2886,0.424012,6,0.23891,5
2887,0.129832,2,0.527485,7
2888,0.400839,3,0.256495,2
2889,0.425961,6,0.242181,5
2890,0.428216,7,0.233945,4
2891,0.199617,1,0.46987,6
2892,0.386404,5,0.266586,4
2893,0.422742,6,0.247197,7
2894,0.430135,7,0.228611,6
2895,0.424415,7,0.229242,6
2896,0.430517,5,0.239291,6
2897,0.425742,1,0.246114,0
2898,0.469735,7,0.184383,2
2899,0.476672,5,0.177322,0
2900,0.469748,4,0.185493,1
2901,0.426443,7,0.232327,4
2902,0.368389,4,0.286333,5
2903,0.427069,7,0.234954,4
2904,0.39631,4,0.258139,5
2905,0.415317,6,0.247121,7
2906,0.418367,6,0.240953,5
2907,0.184017,3,0.47616,7
2908,0.431628,4,0.223181,7
2909,0.383789,7,0.286051,4
2910,0.188528,0,0.480552,6
2911,0.188737,1,0.480408,5
2912,0.471213,6,0.194893,2
2913,0.394272,6,0.266052,5
2914,0.431854,2,0.226048,1
2915,0.400759,7,0.264819,6
2916,0.471593,6,0.190396,3
2917,0.430947,5,0.235059,4
2918,0.405513,5,0.2654,6
2919,0.424243,6,0.231374,7
2920,0.430777,4,0.226564,7
2921,0.378991,7,0.279819,4
2922,0.423348,4,0.234991,5
2923,0.412717,6,0.242348,7
2924,0.406493,4,0.247049,7
2925,0.413554,7,0.243119,4
2926,0.411407,4,0.254774,5
2927,0.198473,3,0.470097,7
2928,0.46869,7,0.190323,1
2929,0.472811,6,0.19243,3
2930,0.429041,0,0.232504,1
2931,0.42619,7,0.230027,4
2932,0.434178,7,0.223718,4
2933,0.109336,3,0.547614,5
2934,0.435257,7,0.235404,4
2935,0.474109,5,0.19585,0
2936,0.203517,3,0.453474,4
2937,0.397744,7,0.260645,6
2938,0.434936,7,0.227535,4
2939,0.422326,5,0.2467,4
2940,0.426346,4,0.241623,7
2941,0.183219,1,0.48836,5
2942,0.41826,4,0.242437,7
2943,0.432521,6,0.234959,5
2944,0.39684,5,0.260509,4
2945,0.434503,4,0.227734,7
2946,0.418983,7,0.235428,6
2947,0.184186,3,0.480411,4
2948,0.427754,7,0.224687,6
2949,0.433226,1,0.22538,0
2950,0.425353,5,0.242313,6
2951,0.41694,6,0.244849,7
2952,0.414192,5,0.242175,4
2953,0.119208,1,0.546666,7
2954,0.422138,6,0.233492,5
2955,0.433012,0,0.233011,1
2956,0.396081,7,0.270812,6
2957,0.4749,7,0.184728,1
2958,0.186019,1,0.480534,5
2959,0.430666,6,0.23518,7
2960,0.192628,0,0.46061,7
2961,0.418345,4,0.243975,5
2962,0.473218,7,0.191717,2
2963,0.178915,3,0.486975,4
2964,0.470857,7,0.191013,2
2965,0.427009,1,0.236639,2
2966,0.427896,0,0.22684,3
2967,0.475168,4,0.191495,0
2968,0.430394,5,0.23783,4
2969,0.176095,1,0.490577,6
2970,0.418071,5,0.233988,6
2971,0.180182,1,0.479348,5
2972,0.408908,6,0.252121,5
2973,0.432139,7,0.22834,4
2974,0.472825,4,0.18934,0
2975,0.426333,5,0.239988,4
2976,0.425997,7,0.244123,6
2977,0.41227,6,0.25296,7
2978,0.410108,6,0.242643,7
2979,0.472956,5,0.19729,0
2980,0.329144,5,0.327745,7
2981,0.41358,2,0.238869,3
2982,0.321765,2,0.345479,3
2983,0.121052,2,0.534325,7
2984,0.393538,7,0.263466,4
2985,0.477429,5,0.182558,0
2986,0.434674,6,0.236073,7
2987,0.38703,7,0.265278,4
2988,0.432955,1,0.224473,0
2989,0.432178,6,0.230557,5
2990,0.473993,5,0.188839,3
2991,0.159143,1,0.498743,5
2992,0.414975,2,0.23917,3
2993,0.378115,6,0.292344,7
2994,0.434319,5,0.226608,4
2995,0.403453,6,0.260429,7
2996,0.409241,4,0.261404,5
2997,0.182357,1,0.472378,6
2998,0.475273,4,0.196588,1
2999,0.387348,4,0.275426,7
3000,0.187617,1,0.474665,6
3001,0.197032,1,0.472899,5
3002,0.373412,7,0.284557,4
3003,0.476355,6,0.187805,2
3004,0.469801,4,0.196386,1
3005,0.412277,4,0.242092,7
3006,0.430918,7,0.222458,4
3007,0.432597,6,0.230502,7
3008,0.200277,1,0.467943,6
3009,0.42488,6,0.244619,5
3010,0.167644,3,0.485764,4
3011,0.197267,0,0.464383,6
3012,0.432661,7,0.22838,6
3013,0.123067,3,0.53027,5
3014,0.473547,6,0.185475,2
3015,0.418397,7,0.235768,4
3016,0.181818,0,0.470485,6
3017,0.179018,0,0.47798,6
3018,0.471427,7,0.185262,2
3019,0.42974,5,0.236836,6
3020,0.181101,3,0.479131,7
3021,0.433349,4,0.228298,7
3022,0.427901,6,0.227979,5
3023,0.405843,4,0.258131,5
3024,0.430686,4,0.229006,7
3025,0.428061,4,0.236253,7
3026,0.474546,6,0.17797,3
3027,0.406116,7,0.252894,6
3028,0.432655,6,0.236722,7
3029,0.213529,3,0.439051,7
3030,0.182421,1,0.480473,6
3031,0.186101,1,0.48273,6
3032,0.431295,7,0.23361,4
3033,0.18452,0,0.477634,6
3034,0.36668,7,0.301958,6
3035,0.433054,4,0.231083,5
3036,0.434218,5,0.223131,6
3037,0.430787,5,0.24064,6
3038,0.409637,4,0.253933,7
3039,0.434876,5,0.236862,6
3040,0.422146,5,0.237095,6
3041,0.374943,5,0.292385,6
3042,0.468102,5,0.19729,2
3043,0.47247,5,0.19069,0
3044,0.199392,1,0.459548,5
3045,0.2153,0,0.451783,7
3046,0.427692,6,0.233205,7
3047,0.400322,6,0.255018,7
3048,0.431169,5,0.237694,6
3049,0.415441,7,0.242328,6
3050,0.431828,3,0.226885,2
3051,0.429061,6,0.232002,5
3052,0.413203,2,0.254913,3
3053,0.417424,4,0.237214,7
3054,0.194412,1,0.47408,6
3055,0.474911,5,0.183405,2
3056,0.409219,1,0.24453,0
3057,0.472458,4,0.182568,1
3058,0.206511,3,0.460452,4
3059,0.420318,4,0.23562,7
3060,0.469136,4,0.199444,0
3061,0.434309,7,0.2341,4
3062,0.469814,6,0.183793,3
3063,0.418583,6,0.234051,7
3064,0.367002,4,0.304531,7
3065,0.112775,3,0.54964,5
3066,0.426408,5,0.237952,6
3067,0.472108,4,0.186153,1
3068,0.475842,6,0.176221,3
3069,0.423397,6,0.232202,5
3070,0.42567,6,0.241232,7
3071,0.426775,7,0.242833,6
3072,0.431848,7,0.235042,6
3073,0.363125,7,0.294552,6
3074,0.419923,4,0.23892,5
3075,0.103549,3,0.549707,6
3076,0.387113,5,0.281451,4
3077,0.42837,6,0.240803,5
3078,0.401322,6,0.266204,7
3079,0.475947,7,0.186581,2
3080,0.432847,7,0.237415,6
3081,0.433484,5,0.225742,6
3082,0.417552,4,0.235999,7
3083,0.428543,4,0.243286,5
3084,0.434672,5,0.224511,4
3085,0.417399,4,0.24236,6
3086,0.37691,7,0.291914,6
3087,0.476924,6,0.182377,3
3088,0.412833,4,0.250351,5
3089,0.421023,7,0.235473,4
3090,0.20587,1,0.459386,6
3091,0.422855,7,0.241365,4
3092,0.0587774,0,0.60025,5
3093,0.39606,6,0.273958,7
3094,0.425543,5,0.22962,6
3095,0.184513,1,0.472441,6
3096,0.415843,7,0.243443,6
3097,0.427525,5,0.225365,6
3098,0.190097,2,0.481896,4
3099,0.424238,6,0.234972,5
3100,0.396887,5,0.258609,4
3101,0.468744,7,0.201613,1
3102,0.430784,5,0.227003,6
3103,0.410232,5,0.252392,4
3104,0.421687,7,0.237736,4
3105,0.473535,4,0.189532,0
3106,0.430512,4,0.238905,7
3107,0.117314,3,0.545506,5
3108,0.476477,7,0.183245,1
3109,0.192906,3,0.465201,7
3110,0.407868,7,0.256132,6
3111,0.471763,5,0.19205,3
3112,0.439027,6,0.221277,4
3113,0.475883,6,0.185497,2
3114,0.422402,7,0.233254,4
3115,0.420788,4,0.238798,5
3116,0.475662,6,0.186966,2
3117,0.355945,5,0.298487,6
3118,0.417527,5,0.243581,6
3119,0.11195,3,0.542354,6
3120,0.470446,6,0.199711,2
3121,0.432794,5,0.221831,6
3122,0.434932,6,0.217589,7
3123,0.165029,2,0.490856,5
3124,0.423274,5,0.229613,6
3125,0.429081,4,0.223293,7
3126,0.4329,5,0.233501,6
3127,0.432188,4,0.230717,5
3128,0.476242,6,0.19416,3
3129,0.469147,4,0.200513,0
3130,0.429744,7,0.241639,6
3131,0.424345,6,0.229052,7
3132,0.40668,6,0.26341,5
3133,0.434988,7,0.225101,4
3134,0.187064,3,0.465346,7
3135,0.40533,4,0.259776,5
3136,0.411473,4,0.25285,7
3137,0.432114,6,0.225724,5
3138,0.398859,5,0.254126,6
3139,0.475043,4,0.192452,2
3140,0.473958,6,0.183806,2
3141,0.430621,6,0.233421,5
3142,0.195074,1,0.475078,6
3143,0.429601,4,0.237547,7
3144,0.429997,5,0.234409,6
3145,0.477502,7,0.190229,1
3146,0.126125,3,0.536126,6
3147,0.181652,2,0.479498,5
3148,0.474808,4,0.193332,2
3149,0.357692,4,0.295485,5
3150,0.417984,6,0.242138,5
3151,0.423776,6,0.234145,5
3152,0.334772,4,0.31836,7
3153,0.201939,0,0.460088,7
3154,0.416325,7,0.248398,6
3155,0.187873,1,0.471495,6
3156,0.427986,6,0.235752,5
3157,0.207444,0,0.458287,7
3158,0.185107,3,0.485933,4
3159,0.427223,4,0.235807,5
3160,0.476442,4,0.181568,0
3161,0.425626,4,0.236856,5
3162,0.429538,4,0.237641,7
3163,0.0963345,0,0.559739,7
3164,0.384109,7,0.280826,4
3165,0.428232,7,0.241676,4
3166,0.413204,4,0.257481,7
3167,0.434271,3,0.235612,0
3168,0.413982,5,0.246701,4
3169,0.414355,5,0.238353,4
3170,0.474846,5,0.184373,0
3171,0.127145,1,0.528057,7
3172,0.431678,3,0.234541,2
3173,0.416739,6,0.235959,5
3174,0.472393,5,0.192306,3
3175,0.429595,6,0.230342,7
3176,0.474536,4,0.195801,0
3177,0.434908,4,0.217173,7
3178,0.378467,4,0.287025,5
3179,0.181448,1,0.47525,6
3180,0.473335,6,0.180793,3
3181,0.419052,4,0.2344,7
3182,0.462717,4,0.191183,3
3183,0.426407,7,0.231634,4
3184,0.124233,2,0.536192,5
3185,0.397144,7,0.259186,4
3186,0.397627,6,0.254591,7
3187,0.198468,2,0.454576,5
3188,0.469538,4,0.190269,0
3189,0.407933,4,0.24598,5
3190,0.47491,5,0.197032,0
3191,0.472005,4,0.194071,1
3192,0.413866,7,0.252149,4
3193,0.399627,5,0.26469,4
3194,0.407926,6,0.252448,7
3195,0.191858,1,0.478759,5
3196,0.1938,1,0.468675,5
3197,0.379569,4,0.291456,7
3198,0.471109,7,0.197467,1
3199,0.434668,4,0.223195,7
3200,0.415259,7,0.238859,6
3201,0.42423,5,0.23684,6
3202,0.405579,6,0.256134,5
3203,0.411861,6,0.254239,7
3204,0.431336,7,0.240453,6
3205,0.471767,4,0.192035,0
3206,0.172491,2,0.48487,5
3207,0.429881,5,0.224887,6
3208,0.433761,7,0.228606,4
3209,0.429027,5,0.223447,6
3210,0.380437,6,0.273236,5
3211,0.476274,6,0.183282,2
3212,0.408795,6,0.261653,7
3213,0.433332,7,0.237059,6
3214,0.169757,2,0.486422,4
3215,0.469962,4,0.197896,1
3216,0.409423,4,0.258164,7
3217,0.472823,6,0.198564,3
3218,0.474533,6,0.183938,2
3219,0.413512,6,0.245288,4
3220,0.410279,4,0.259608,5
3221,0.423475,6,0.23073,7
3222,0.410064,4,0.250241,7
3223,0.430298,5,0.240437,6
3224,0.475699,5,0.189849,3
3225,0.417912,6,0.25163,7
3226,0.15807,0,0.49945,7
3227,0.188487,0,0.46897,6
3228,0.474905,7,0.187446,1
3229,0.175365,3,0.476993,7
3230,0.0905745,1,0.56181,5
3231,0.431223,6,0.22147,5
3232,0.199714,3,0.45901,7
3233,0.4328,5,0.231483,4
3234,0.189962,3,0.479978,4
3235,0.430315,6,0.234734,7
3236,0.426847,6,0.242929,7
3237,0.415045,7,0.240568,6
3238,0.192614,1,0.463583,6
3239,0.470231,4,0.191054,0
3240,0.424077,7,0.228012,4
3241,0.161461,2,0.507939,4
3242,0.414748,4,0.241179,7
3243,0.198208,3,0.464526,7
3244,0.42687,5,0.232029,6
3245,0.421938,5,0.232108,4
3246,0.476373,4,0.181945,3
3247,0.422809,4,0.23827,5
3248,0.427926,5,0.240794,4
3249,0.41056,7,0.246116,6
3250,0.427192,0,0.234245,3
3251,0.392899,4,0.264447,7
3252,0.417284,7,0.23764,4
3253,0.476785,7,0.192761,2
3254,0.169392,2,0.484878,4
3255,0.423021,5,0.230234,4
3256,0.471357,7,0.19785,2
3257,0.42387,2,0.229002,3
3258,0.477549,7,0.184378,2
3259,0.152738,0,0.516799,7
3260,0.468668,4,0.190612,0
3261,0.410602,6,0.253529,7
3262,0.194867,0,0.476874,6
3263,0.181718,0,0.482865,6
3264,0.4744,7,0.192644,1
3265,0.433142,7,0.220527,4
3266,0.432395,6,0.22222,7
3267,0.199363,1,0.465509,5
3268,0.475033,6,0.185206,3
3269,0.410487,4,0.259165,7
3270,0.405765,7,0.253728,6
3271,0.4119,5,0.249131,6
3272,0.416543,7,0.249974,6
3273,0.431028,5,0.228333,6
3274,0.431597,6,0.228825,5
3275,0.47095,5,0.18296,0
3276,0.374721,5,0.293535,4
3277,0.378761,5,0.276711,6
3278,0.183981,1,0.477712,5
3279,0.397256,1,0.265529,2
3280,0.419863,7,0.237287,4
3281,0.473749,6,0.194284,2
3282,0.415071,5,0.245385,4
3283,0.431035,4,0.240207,5
3284,0.424479,7,0.235248,6
3285,0.189156,3,0.48027,7
3286,0.204129,3,0.464277,7
3287,0.171643,1,0.487325,5
3288,0.474228,6,0.193329,3
3289,0.471216,5,0.190822,0
3290,0.414009,6,0.2503,5
3291,0.429997,4,0.23334,5
3292,0.406525,7,0.247847,6
3293,0.468889,4,0.18609,2
3294,0.408833,5,0.260467,6
3295,0.416356,5,0.250679,6
3296,0.421943,4,0.237814,7
3297,0.348432,2,0.315652,3
3298,0.184347,0,0.479591,6
3299,0.420257,5,0.241473,6
3300,0.394622,6,0.265972,7
3301,0.434242,5,0.226721,4
3302,0.468652,4,0.199384,3
3303,0.178136,0,0.483055,7
3304,0.473472,5,0.187242,2
3305,0.432288,5,0.23519,6
3306,0.196866,3,0.460678,7
3307,0.472782,4,0.180114,1
3308,0.470166,4,0.200647,0
3309,0.470227,5,0.188855,3
3310,0.429289,6,0.233191,5
3311,0.434141,7,0.222463,4
3312,0.102489,0,0.568001,5
3313,0.416079,5,0.250246,6
3314,0.183002,1,0.474661,6
3315,0.429206,4,0.230208,5
3316,0.4727,4,0.195863,0
3317,0.438754,5,0.21421,7
3318,0.427752,6,0.241245,7
3319,0.432554,5,0.224701,6
3320,0.180951,1,0.490663,5
3321,0.401661,2,0.250921,1
3322,0.414784,4,0.238607,5
3323,0.43213,6,0.238888,5
3324,0.472313,7,0.195269,2
3325,0.191857,2,0.461614,4
3326,0.434976,6,0.227434,7
3327,0.197073,0,0.47271,6
3328,0.386517,6,0.270375,7
3329,0.424478,7,0.244251,4
3330,0.0929574,2,0.567249,7
3331,0.411414,4,0.245065,7
3332,0.182044,2,0.489941,4
3333,0.424098,6,0.234936,7
3334,0.428166,4,0.227354,5
3335,0.424826,6,0.233743,5
3336,0.415362,4,0.2385,5
3337,0.471196,4,0.188516,2
3338,0.46968,5,0.191656,0
3339,0.428874,6,0.242638,5
3340,0.42997,7,0.228761,6
3341,0.419491,7,0.247284,4
